Reinforce Rewards,Reinforce Steps,Reinforce Found,Parallel Sweep Rewards,Parallel Sweep Steps,Parallel Sweep Found
191170.187289692,20,True,-200000.0,202,False
191184.68096444278,20,True,92527.92261632498,191,True
188425.6163900549,32,True,90372.19403503447,193,True
187995.19857323598,35,True,111409.0921634957,155,True
187421.17292497336,38,True,-200000.00000000003,202,False
190973.76766922773,21,True,-200000,202,False
191159.75537257345,20,True,-200000,202,False
189490.81623199894,26,True,-200000.0,202,False
-198163.02396614727,27,True,-200000.0,202,False
-195548.30340724936,33,False,112211.51476921717,153,True
189429.67441198498,25,True,-200000.0,202,False
189646.72712775713,25,True,-200000.0,202,False
190344.65135383408,23,True,92474.12673590615,188,True
187560.55381139487,36,True,-200000.0,202,False
190392.9451284031,23,True,-200000.0,202,False
189896.88084688253,24,True,-200000.00000000003,202,False
189839.28951871983,24,True,-200000.0,202,False
191482.8016745669,19,True,-200000.00000000003,202,False
190510.9753887306,23,True,-200000.0,202,False
188879.17350892318,28,True,-200000.0,202,False
191255.33667436775,19,True,-200000.00000000003,202,False
191191.6045797369,20,True,100639.53821746886,172,True
191363.04708290973,19,True,-200000.0,202,False
-197037.8288205995,29,False,-200000.0,202,False
190960.44146507478,21,True,-200000.0,202,False
190254.30709502302,24,True,-200000.0,202,False
189645.62847633776,27,True,-200000,202,False
189867.05749610992,23,True,-200000.0,202,False
190512.5501639921,23,True,-200000.0,202,False
188651.64256011535,32,True,165384.79249252172,60,True
191448.68397786957,19,True,90372.19403503447,193,True
189260.86211013637,28,True,-200000.0,202,False
189109.07706572601,28,True,-200000.0,202,False
-197885.58402724162,27,False,-200000.0,202,False
188525.3794882151,31,True,160572.73357702963,70,True
191344.23737693572,19,True,-200000.0,202,False
-197842.92015963656,26,False,-200000.0,202,False
188790.08537092822,31,True,-200000.0,202,False
189056.15515529894,30,True,-200000.00000000003,202,False
188322.73081722885,31,True,-200000.0,202,False
-198237.8369511045,25,False,160572.73357702963,70,True
189358.80994486602,28,True,-200000.00000000003,202,False
188721.06943600072,32,True,-200000.0,202,False
191569.50109031258,18,True,-200000.0,202,False
190017.6705470827,24,True,100639.53821746886,172,True
189467.62693906898,24,True,-200000.0,202,False
190988.5215378903,20,True,-200000.0,202,False
189650.91844492697,28,True,159909.4462565698,70,True
189818.47372847106,25,True,-200000.0,202,False
188959.3443561882,26,True,-200000,202,False
189558.91780061668,26,True,-200000.0,202,False
189501.73452431138,28,True,100639.53821746886,172,True
189646.69597942458,28,True,100658.17016403071,172,True
190915.456282814,20,True,-200000,202,False
188959.06845979346,31,True,100639.53821746886,172,True
189190.8084030317,28,True,-200000.0,202,False
190002.29129517602,24,True,-200000.0,202,False
191467.0828128849,19,True,-200000.0,202,False
189644.2153477383,27,True,-200000.0,202,False
-199397.48251475077,22,False,-200000.0,202,False
190099.78398924854,25,True,111409.0921634957,155,True
191932.0,17,True,-200000,202,False
188877.8558041122,30,True,-200000.00000000003,202,False
189963.0380901773,25,True,-200000.0,202,False
191516.59365877602,19,True,-200000.0,202,False
190400.1324459627,23,True,-200000.0,202,False
191129.55084844693,20,True,166303.53676539633,58,True
189039.1579114714,28,True,-200000.0,202,False
190557.54489231427,23,True,-200000.0,202,False
191113.903469298,20,True,-200000,202,False
189474.73512121732,29,True,-200000.0,202,False
190692.55684197258,22,True,-200000.0,202,False
190204.18146972163,22,True,-200000.0,202,False
190493.4241203587,22,True,-200000.0,202,False
191696.6416273755,18,True,-200000.0,202,False
187641.5351246671,38,True,-200000.0,202,False
190522.5908382514,21,True,-200000.0,202,False
189503.92114568205,27,True,-200000.0,202,False
191401.81852245706,19,True,-200000.0,202,False
190583.9443807519,23,True,-200000.0,202,False
189051.63252741398,28,True,-200000.0,202,False
189814.89042735944,24,True,-200000.00000000003,202,False
189934.33417228586,26,True,-200000.0,202,False
-198728.27005564852,23,False,-200000.0,202,False
190813.56112755204,21,True,-200000.0,202,False
190326.69779625288,24,True,-200000.0,202,False
188570.45949313533,31,True,160815.72568271676,68,True
189761.02897204427,27,True,-200000.00000000003,202,False
189952.6872631027,25,True,-200000.0,202,False
-199138.05186650075,22,False,-200000.0,202,False
191181.53812272626,19,True,-200000.0,202,False
189119.42360113777,29,True,-200000,202,False
190869.70968434293,21,True,102568.64377789694,167,True
188915.43793788698,29,True,-200000.0,202,False
191322.0070506716,19,True,-200000.00000000003,202,False
-197840.23711457514,26,False,-200000.0,202,False
190588.64252088885,22,True,101818.45016084416,169,True
189371.8431001815,29,True,-200000.0,202,False
190060.84456081782,25,True,-200000.0,202,False
188517.76079343274,29,True,111409.0921634957,155,True
190495.0932150601,22,True,-200000.0,202,False
189913.51742804472,26,True,-200000.00000000003,202,False
190018.33498023404,23,True,100639.53821746886,172,True
191482.8016745669,19,True,-200000.0,202,False
178875.11803901865,75,True,-200000.0,202,False
190075.84972414124,25,True,91157.7309708187,191,True
189653.18148768562,26,True,99952.9188149,174,True
190828.37508624868,21,True,-200000,202,False
190062.35751137228,25,True,-200000.0,202,False
190172.2351547382,24,True,111058.81353892137,153,True
-199191.97514072023,22,False,-200000,202,False
190403.12660362117,23,True,100639.53821746886,172,True
192136.2826218155,17,True,-200000.0,202,False
189443.57084720064,28,True,152901.90592495826,85,True
190672.27733966504,22,True,-200000.0,202,False
190087.51193040042,26,True,-200000.0,202,False
190088.37923082805,23,True,-200000.00000000003,202,False
190005.27765504207,25,True,-200000.0,202,False
-197513.01087587344,29,False,-200000.0,202,False
-198203.16235710712,25,False,-200000.00000000003,202,False
191239.97376433123,19,True,-200000.0,202,False
190885.75559282306,21,True,159703.3885492663,72,True
188264.63401196947,31,True,-200000.0,202,False
191041.79336592474,20,True,111409.0921634957,155,True
192033.0,17,True,109349.69427652443,157,True
-197862.17059654745,26,False,92474.12673590615,188,True
-195550.6598133149,34,False,89569.771429313,195,True
190965.05221259425,21,True,-200000,202,False
191322.54469015863,19,True,112211.51476921717,153,True
190036.04027437608,23,True,-200000.0,202,False
187100.42918641405,40,True,-200000.0,202,False
189482.01098068344,28,True,-200000,202,False
189455.42369737243,28,True,100639.53821746886,172,True
190509.46870127195,22,True,-200000.0,202,False
188945.7974047098,31,True,100639.53821746886,172,True
190653.02156010564,21,True,-200000.0,202,False
-190654.36347299063,58,False,165384.79249252172,60,True
188991.57121344845,28,True,-200000.0,202,False
190242.77642596632,23,True,-200000.0,202,False
189931.7917552018,25,True,-200000.0,202,False
-199999.99999999997,202,False,111409.0921634957,155,True
187561.33267439264,35,True,-200000.0,202,False
186336.7794968015,40,True,93828.34522204645,188,True
189011.79168539518,29,True,-200000,202,False
189084.6536661985,29,True,-200000.0,202,False
191034.69141886098,20,True,93828.34522204645,188,True
191316.66232865583,19,True,-200000.0,202,False
190589.07635295411,22,True,-200000.0,202,False
191932.0,17,True,102568.64377789694,167,True
190246.76764562057,22,True,-200000.0,202,False
191356.33667436775,19,True,100639.53821746886,172,True
190603.8523882671,22,True,-200000,202,False
-199014.59843473643,23,False,-200000.0,202,False
190809.46049887218,22,True,165384.79249252172,60,True
186146.77530069073,43,True,166303.53676539633,58,True
190144.33799763393,24,True,-200000.0,202,False
-198052.87448292135,25,False,-200000.0,202,False
-200000.00000000015,202,False,-200000.0,202,False
187134.17809632228,43,True,-200000.0,202,False
191152.53781841722,19,True,-200000,202,False
-196764.47448073956,30,False,156488.49162708162,79,True
187651.51834938055,38,True,-200000.0,202,False
191365.48166603706,19,True,-200000.0,202,False
189693.99129653073,24,True,-200000.0,202,False
191206.46923225437,19,True,-200000,202,False
190145.85491163126,24,True,-200000.0,202,False
190230.24189356578,23,True,-200000.0,202,False
190330.8418313974,23,True,-200000,202,False
189465.28874260662,29,True,-200000.0,202,False
-198206.1293033301,25,True,100639.53821746886,172,True
190853.56567979426,21,True,-200000.0,202,False
190313.6153758592,24,True,-200000.0,202,False
187539.03010310105,36,True,-200000.0,202,False
187928.0260009178,31,True,-200000,202,False
190008.11735550588,23,True,-200000.0,202,False
189765.25510235172,25,True,-200000.0,202,False
191469.43124000067,19,True,-200000.0,202,False
190771.18233100008,22,True,-200000.0,202,False
190702.57257277073,22,True,93828.34522204645,188,True
190929.806098213,21,True,-200000.0,202,False
190923.42398003448,20,True,160572.73357702963,70,True
191695.25698440828,18,True,99952.9188149,174,True
188892.00341793225,32,True,-200000.0,202,False
-198194.83065515815,25,False,111409.0921634957,155,True
189778.24635634103,25,True,-200000.00000000003,202,False
190514.62569830235,23,True,-200000.0,202,False
190847.05922642042,21,True,-200000.00000000003,202,False
190994.09204720618,20,True,91157.7309708187,191,True
-198254.74308937407,25,False,111409.0921634957,155,True
188892.2639812943,28,True,-200000.0,202,False
190204.95480241106,23,True,-200000.0,202,False
188874.71952059466,28,True,161454.43524092974,68,True
-198689.63914269462,24,False,-200000.0,202,False
189032.61746596234,31,True,-200000.0,202,False
191670.50109031258,18,True,154676.9981297159,81,True
189279.56527066266,26,True,-200000.0,202,False
189291.7465555661,29,True,-200000,202,False
190092.1243334943,24,True,-200000.0,202,False
190676.0475743326,21,True,160572.73357702963,70,True
189422.67633918123,27,True,-200000,202,False
189619.58259398158,25,True,-200000.0,202,False
190046.27133979512,25,True,-200000.0,202,False
191018.9395142823,20,True,-200000.0,202,False
189526.58879651394,26,True,-200000.00000000003,202,False
191153.8919334408,20,True,-200000,202,False
190610.72601999005,22,True,-200000.0,202,False
190772.92103387706,21,True,100639.53821746886,172,True
190824.41299318025,21,True,-200000.0,202,False
191678.29908975944,18,True,-200000.0,202,False
187744.7458720517,33,True,-200000.0,202,False
189620.7313593267,25,True,-200000.0,202,False
190626.4962043839,23,True,-200000.0,202,False
188135.2831712335,35,True,-200000.0,202,False
190712.33546938706,21,True,-200000.0,202,False
190881.88906652128,20,True,-200000.00000000003,202,False
188861.54995899022,26,True,-200000,202,False
189436.5004838208,27,True,-200000.0,202,False
186218.81115113263,42,True,-200000.00000000003,202,False
190266.44909428788,24,True,161454.43524092974,68,True
191349.102148502,19,True,92474.12673590615,188,True
190321.8799074637,24,True,121343.31064331312,134,True
189039.21497455603,30,True,-200000.0,202,False
187282.59507842344,38,True,-200000.0,202,False
189983.76716909985,26,True,-200000.0,202,False
190574.30282259278,23,True,-200000.0,202,False
191523.28921222198,19,True,-200000.0,202,False
190393.41071791862,22,True,-200000.0,202,False
189576.0358473394,24,True,93828.34522204645,188,True
184237.9493969777,53,True,-200000.0,202,False
190410.9355247653,21,True,-200000.0,202,False
191120.785418935,20,True,-200000,202,False
187418.20785953518,38,True,-200000.0,202,False
190872.56146553162,21,True,101818.45016084416,169,True
190344.1887952485,21,True,-200000.0,202,False
189436.49919748606,28,True,-200000,202,False
191582.71841730425,19,True,-200000.0,202,False
190802.94473482962,22,True,99224.1754276516,176,True
188703.2800533252,32,True,-200000.0,202,False
190985.43541825138,21,True,160572.73357702963,70,True
189536.14757272083,27,True,-200000.0,202,False
191191.6045797369,20,True,-200000.0,202,False
190635.85980977412,22,True,-200000.0,202,False
-197556.78804940687,27,False,-200000,202,False
190413.06158990238,22,True,-200000.0,202,False
189914.54065130925,23,True,-200000,202,False
191333.9301496881,19,True,-200000.0,202,False
189096.00831906343,29,True,-200000,202,False
190839.17760014898,21,True,-200000.0,202,False
191287.73577665613,20,True,-200000.0,202,False
189219.81818457675,27,True,-200000.0,202,False
189705.29373443555,27,True,-200000.0,202,False
190704.28416240282,22,True,-200000.0,202,False
190425.18547679868,24,True,92527.92261632498,191,True
191161.09714531433,20,True,-200000.0,202,False
191196.07968995947,19,True,-200000.0,202,False
-197776.1100325489,27,False,-200000.0,202,False
190992.23173230034,20,True,-200000.0,202,False
-196718.8797868205,31,False,-200000.0,202,False
188934.24385978843,30,True,-200000.0,202,False
189214.60385997363,29,True,-200000.00000000003,202,False
190565.82347758504,22,True,-200000.0,202,False
-197524.32959800665,27,True,100658.17016403071,172,True
189915.6089682373,25,True,160572.73357702963,70,True
189664.80222906827,25,True,-200000.0,202,False
190104.15702068852,24,True,-200000.0,202,False
191340.61781268573,19,True,-200000.00000000003,202,False
191242.22382693356,20,True,-200000.00000000003,202,False
190990.5048082966,21,True,101818.45016084416,169,True
-198125.75399144282,26,False,-200000.0,202,False
190048.81167724007,25,True,-200000.0,202,False
189692.4139229804,26,True,-200000.0,202,False
189750.33903822355,26,True,-200000.0,202,False
189032.726539804,29,True,-200000.0,202,False
189755.33052605693,27,True,-200000.0,202,False
189899.87245904186,23,True,100639.53821746886,172,True
189633.91026607575,28,True,-200000,202,False
191077.3092991854,20,True,-200000.0,202,False
189595.51191444372,26,True,-200000.0,202,False
189347.8900526081,27,True,-200000.0,202,False
190889.8567637418,20,True,-200000.00000000003,202,False
191155.47939205583,20,True,-200000.0,202,False
188684.62704512078,31,True,-200000.0,202,False
190691.46087453968,22,True,-200000.0,202,False
189925.85112132493,25,True,-200000.0,202,False
192197.40545553423,17,True,101818.45016084416,169,True
189732.10445753945,25,True,-200000.00000000003,202,False
188974.22568940258,28,True,99952.9188149,174,True
190066.24202989903,24,True,-200000.0,202,False
189198.0257142734,30,True,-200000.0,202,False
191019.19602235145,20,True,-200000.0,202,False
189010.0436932728,31,True,-200000.0,202,False
188137.17319355262,37,True,-200000.0,202,False
188385.08765684706,34,True,-200000.00000000003,202,False
191377.40220900596,19,True,-200000.0,202,False
189706.02997847644,27,True,-200000.0,202,False
189009.0179044938,27,True,-200000.0,202,False
191535.0,18,True,-200000.00000000003,202,False
192033.0,17,True,111409.0921634957,155,True
190953.2987677464,21,True,-200000,202,False
190533.99798070206,22,True,-200000.0,202,False
-198318.22974730108,26,False,-200000.0,202,False
189877.2634750937,26,True,90372.19403503447,193,True
188917.9218397283,27,True,160815.72568271676,68,True
191084.7265888842,20,True,112211.51476921717,153,True
189862.78709546447,25,True,-200000.0,202,False
190484.66851761652,22,True,-200000.0,202,False
190590.82304999596,22,True,-200000.00000000003,202,False
189705.6711243385,25,True,-200000.0,202,False
190015.56027806134,24,True,-200000.0,202,False
-198480.29280750448,24,False,-200000.0,202,False
191677.63291624762,18,True,-200000.00000000003,202,False
-199546.72895693072,21,False,121343.31064331312,134,True
187801.08542337958,37,True,-200000.0,202,False
191197.25698440828,19,True,-200000.0,202,False
190492.1485365429,22,True,-200000.00000000003,202,False
190261.8396524756,24,True,91157.7309708187,191,True
190341.36803557712,21,True,91157.7309708187,191,True
190551.90515210383,24,True,-200000,202,False
188549.01948346288,30,True,-200000,202,False
-198522.23564001638,25,False,-200000,202,False
188862.29549919735,30,True,-200000.0,202,False
191176.01269530694,19,True,-200000,202,False
189066.43144181304,31,True,-200000.0,202,False
187085.3841492752,39,True,-200000.0,202,False
189937.54115565025,24,True,92474.12673590615,188,True
190329.59595808,24,True,-200000.0,202,False
189344.98552782618,26,True,-200000.0,202,False
191312.68586058676,19,True,90907.10424551606,195,True
-199436.61310305513,22,False,94676.1443594989,186,True
-198876.18840666875,23,False,-200000.0,202,False
191033.42246940287,21,True,-200000.0,202,False
190144.36053964752,24,True,-200000.0,202,False
187590.68006926193,38,True,102568.64377789694,167,True
190923.42398003448,20,True,-200000.0,202,False
189697.18195166608,27,True,-200000,202,False
191483.6336149069,19,True,100639.53821746886,172,True
190042.31442804198,25,True,-200000.00000000003,202,False
191294.17859462486,19,True,90372.19403503447,193,True
187804.39866784145,36,True,93828.34522204645,188,True
-195040.78938895144,38,False,-200000,202,False
-198145.2990753092,25,True,-200000.0,202,False
190973.66189961578,21,True,99952.9188149,174,True
189753.89445430806,26,True,-200000.0,202,False
-190254.02980657134,69,False,-200000.0,202,False
-198289.3127791662,25,False,-200000.0,202,False
188840.04174383506,32,True,92474.12673590615,188,True
190324.7616723756,23,True,-200000.0,202,False
188524.77215201914,33,True,-200000,202,False
-193826.42788902693,39,False,-200000.0,202,False
190325.7883387281,24,True,-200000,202,False
189212.43784700267,27,True,111058.81353892137,153,True
190425.7478517474,24,True,-200000.0,202,False
189309.4398597264,29,True,-200000.0,202,False
191018.9395142823,20,True,-200000.0,202,False
-196424.54236185332,32,False,-200000.0,202,False
178326.04533223386,69,True,-200000.0,202,False
191671.67316527982,18,True,111409.0921634957,155,True
187090.92560760851,37,True,112211.51476921717,153,True
-191706.892492458,48,False,-200000,202,False
188595.417494211,32,True,-200000,202,False
189877.79416104496,24,True,-200000.0,202,False
190355.85732644695,23,True,100639.53821746886,172,True
190864.25171855604,21,True,-200000.0,202,False
189559.22517265024,29,True,-200000.0,202,False
188700.6402221644,29,True,-200000.0,202,False
183856.50934847855,53,True,-200000.0,202,False
190357.58480024867,24,True,-200000.00000000003,202,False
189032.0583869406,31,True,-200000.0,202,False
-186551.22634729987,89,False,-200000.0,202,False
188382.87968682137,32,True,-200000.0,202,False
190161.5537268961,26,True,93828.34522204645,188,True
191856.89861178378,18,True,-200000.0,202,False
189042.506680214,28,True,-200000,202,False
192531.0,16,True,-200000.0,202,False
191173.67316527982,19,True,89569.771429313,195,True
190832.7534334213,20,True,-200000.0,202,False
188833.87836089803,32,True,-200000,202,False
-199199.54823541397,22,False,101818.45016084416,169,True
190425.42398003448,21,True,165384.79249252172,60,True
-197139.3108117519,28,False,-200000.0,202,False
190882.6243801181,20,True,152008.51538410073,87,True
188521.81456716568,34,True,-200000,202,False
191152.49839111726,20,True,-200000.00000000003,202,False
190233.39184969713,24,True,120387.18207329314,136,True
191391.83933828172,19,True,-200000.0,202,False
190065.14472674084,24,True,-200000.0,202,False
190641.2077210777,23,True,89569.771429313,195,True
189261.62424632823,28,True,165384.79249252172,60,True
187102.97531043016,40,True,-200000.0,202,False
189873.1763962893,26,True,112211.51476921717,153,True
-192455.80635042346,51,False,-200000.0,202,False
190813.6293258905,22,True,-200000.0,202,False
191451.5437451157,19,True,-200000.0,202,False
190374.32324753486,23,True,-200000.00000000003,202,False
190042.04626931142,25,True,-200000.0,202,False
191163.43667534142,20,True,-200000,202,False
191056.33043542525,21,True,-200000.0,202,False
189139.3998997335,30,True,112211.51476921717,153,True
190774.53479234138,21,True,-200000.00000000003,202,False
186882.34888907042,40,True,-200000.0,202,False
187485.23505483853,37,True,-200000.00000000003,202,False
190990.5048082966,21,True,91157.7309708187,191,True
192206.85469617994,17,True,-200000,202,False
192531.0,16,True,-200000,202,False
190491.63223849275,23,True,-200000.0,202,False
-198159.57200422557,25,False,-200000.0,202,False
189908.96829494042,23,True,-200000.0,202,False
192033.0,17,True,-200000.00000000003,202,False
190822.40412519817,21,True,92474.12673590615,188,True
-196562.36554940286,34,False,-200000.0,202,False
-198474.70429748227,26,False,-200000.0,202,False
190516.58670336774,23,True,-200000.0,202,False
191705.9329767516,18,True,-200000.00000000003,202,False
190890.76641184415,21,True,93828.34522204645,188,True
190734.39435290472,21,True,-200000.0,202,False
191271.00679653816,20,True,-200000.0,202,False
188875.28455518422,31,True,-200000.0,202,False
190473.80300395045,23,True,-200000,202,False
-191735.55095209804,47,False,93828.34522204645,188,True
189814.47213406948,26,True,-200000.0,202,False
187938.03454234876,32,True,166303.53676539633,58,True
187922.95497834243,37,True,166303.53676539633,58,True
190484.6097556308,23,True,-200000,202,False
189968.0047661182,25,True,93828.34522204645,188,True
190951.48063572266,21,True,94676.1443594989,186,True
189933.34593296255,24,True,-200000.0,202,False
185562.6256187075,50,True,-200000.0,202,False
185840.4339189122,46,True,-200000.00000000003,202,False
-197721.33650958346,27,False,-200000.0,202,False
189862.8804182129,27,True,-200000.0,202,False
187538.89334171702,36,True,-200000.0,202,False
191269.8746877886,19,True,122636.0,131,True
191120.29754539792,20,True,111409.0921634957,155,True
190298.17411692798,24,True,-200000.0,202,False
190543.33137727645,23,True,-200000.00000000003,202,False
189823.02868808364,25,True,-200000,202,False
190716.96323719813,20,True,-200000.0,202,False
191109.23026163192,20,True,94676.1443594989,186,True
191374.7275507883,19,True,-200000,202,False
191009.65475751454,21,True,-200000,202,False
-192790.65535217844,45,False,166303.53676539633,58,True
-199127.88019972507,22,False,-200000.00000000003,202,False
190693.0202603969,21,True,-200000.00000000003,202,False
190711.856225475,22,True,111409.0921634957,155,True
-192056.909280908,51,False,90372.19403503447,193,True
190019.1783427778,26,True,-200000.0,202,False
190843.53059859556,21,True,-200000,202,False
190060.617854668,25,True,-200000.0,202,False
190839.9691659862,22,True,89569.771429313,195,True
190162.40195751467,23,True,92474.12673590615,188,True
189457.4621428132,25,True,-200000.0,202,False
190042.9123604336,24,True,-200000.0,202,False
190323.60889015425,24,True,90372.19403503447,193,True
191011.74909739796,21,True,-200000.0,202,False
191120.5895690589,20,True,100639.53821746886,172,True
188435.02046506575,31,True,-200000.0,202,False
189136.17077264164,26,True,-200000.0,202,False
190965.94006434886,21,True,-200000.0,202,False
188315.99307939052,35,True,92527.92261632498,191,True
191206.46923225437,19,True,-200000.0,202,False
190508.23674900917,22,True,-200000.0,202,False
191695.25698440828,18,True,-200000.0,202,False
191342.4644431565,19,True,-200000.0,202,False
189839.2965381881,26,True,-200000.0,202,False
188950.17032811185,31,True,-200000.0,202,False
-198205.17709012842,26,False,-200000.0,202,False
189645.7199079501,27,True,-200000.0,202,False
190061.55680724498,23,True,-200000.0,202,False
189710.59668618295,26,True,159703.3885492663,72,True
190692.55684197258,22,True,99952.9188149,174,True
191699.40545553423,18,True,153783.60758885837,83,True
-196467.66511167522,32,False,-200000.0,202,False
189989.02736853383,23,True,-200000.0,202,False
192531.0,16,True,94676.1443594989,186,True
190516.56573857795,23,True,153783.60758885837,83,True
191167.83686784856,20,True,-200000.0,202,False
190433.78830663956,23,True,99952.9188149,174,True
190796.98262991617,22,True,101818.45016084416,169,True
189904.62236726258,25,True,-200000.0,202,False
189516.0131619392,26,True,100658.17016403071,172,True
191054.43459789097,20,True,91157.7309708187,191,True
189724.61695151305,26,True,91725.5000106035,193,True
190134.76194286617,24,True,-200000.0,202,False
190223.249060153,23,True,-200000,202,False
189933.67631701205,26,True,-200000.0,202,False
190207.60203185212,24,True,-200000.0,202,False
-198384.09213614347,25,False,161732.36579049623,66,True
189834.50075776858,26,True,111409.0921634957,155,True
178384.9349958862,77,True,-200000.0,202,False
189294.21989919074,28,True,-200000.00000000003,202,False
190601.32677359704,22,True,166303.53676539633,58,True
190309.83723839797,24,True,-200000.0,202,False
189281.37283723723,28,True,-200000.0,202,False
190989.66896948687,21,True,-200000.0,202,False
191153.58148590953,20,True,-200000.0,202,False
190851.102148502,20,True,-200000.0,202,False
185892.9319911221,44,True,-200000.0,202,False
189174.81091365148,29,True,-200000.0,202,False
190870.18631181685,21,True,-200000,202,False
190781.03261483886,22,True,-200000.0,202,False
190696.477779183,22,True,-200000,202,False
190246.1367975934,24,True,-200000,202,False
189781.542792816,24,True,-200000.0,202,False
189416.2435743529,27,True,-200000.0,202,False
-192811.5928024221,43,False,-200000.0,202,False
190969.01030081967,21,True,-200000.0,202,False
190282.96008700342,23,True,-200000.0,202,False
190933.92815582975,21,True,-200000,202,False
184389.21261928207,56,True,154724.3693510037,83,True
191182.68017419553,20,True,-200000.0,202,False
189059.57897533607,30,True,120387.18207329314,136,True
190010.37699053666,25,True,-200000.0,202,False
190427.52057065247,23,True,-200000.0,202,False
-198746.3033240965,23,False,165384.79249252172,60,True
188767.0598272385,32,True,-200000.0,202,False
189425.4065883747,27,True,-200000.00000000003,202,False
190208.65119108532,22,True,111409.0921634957,155,True
189811.120245642,27,True,-200000.0,202,False
190137.80141587596,24,True,166303.53676539633,58,True
190172.50679393153,24,True,-200000.0,202,False
191377.40220900596,19,True,101818.45016084416,169,True
186992.50685668105,39,True,-200000.00000000003,202,False
190266.63633798918,22,True,-200000.0,202,False
192197.40545553423,17,True,-200000,202,False
188809.25130004992,26,True,-200000.0,202,False
190097.5690491455,24,True,100639.53821746886,172,True
186156.92193754073,39,True,93335.44686085064,186,True
-196065.6986725141,32,False,-200000.00000000003,202,False
190627.88689307208,22,True,100639.53821746886,172,True
-199220.5514366244,22,False,-200000.0,202,False
191239.72577194136,19,True,-200000.0,202,False
189793.35894695175,23,True,-200000.0,202,False
192178.88700321602,17,True,111058.81353892137,153,True
188865.34048914126,31,True,-200000.0,202,False
190506.09575706694,21,True,-200000,202,False
191016.456282814,20,True,-200000.0,202,False
191274.2369417011,20,True,-200000.0,202,False
191335.79295718175,20,True,-200000.0,202,False
-198849.4959497573,23,False,-200000.0,202,False
189365.5757265914,26,True,-200000,202,False
190064.61344353695,24,True,-200000.0,202,False
-195052.45912062476,36,False,111409.0921634957,155,True
191172.50109031258,19,True,-200000,202,False
190369.6652453134,23,True,-200000.00000000003,202,False
191932.0,17,True,-200000.0,202,False
190097.65277725024,23,True,-200000.0,202,False
189843.7597433473,26,True,-200000.0,202,False
191187.18805456717,20,True,100639.53821746886,172,True
191511.93367541087,19,True,-200000.0,202,False
188066.30295453197,35,True,92474.12673590615,188,True
191095.1578233984,21,True,92527.92261632498,191,True
-198304.01802689294,27,False,-200000.0,202,False
188572.13532233564,30,True,-200000.0,202,False
-198768.0850897268,24,False,-200000.0,202,False
188156.34151796318,36,True,-200000.0,202,False
-199433.7170292009,22,False,112211.51476921717,153,True
190657.398923395,22,True,-200000,202,False
190197.9257285962,24,True,-200000.0,202,False
191108.64013802022,20,True,-200000.0,202,False
188502.66237181253,34,True,-200000,202,False
190853.1338595947,21,True,-200000,202,False
189488.13924895768,29,True,91157.7309708187,191,True
189998.4758095334,25,True,-200000.0,202,False
189650.4008597915,25,True,-200000.0,202,False
188861.4730144776,28,True,166303.53676539633,58,True
188949.9408841443,30,True,-200000.0,202,False
190266.60650950234,23,True,-200000.0,202,False
189132.75062274013,29,True,-200000.0,202,False
191511.93367541087,19,True,-200000.0,202,False
189106.32349168565,27,True,101818.45016084416,169,True
-199156.92903037913,22,False,-200000.0,202,False
190497.9114183152,23,True,111058.81353892137,153,True
186476.3408946538,43,True,-200000.0,202,False
189820.38010849248,26,True,-200000.0,202,False
-199159.8791091836,22,False,-200000.0,202,False
-198770.57564839872,23,True,91725.5000106035,193,True
190427.71115202954,24,True,111409.0921634957,155,True
190008.9198316211,25,True,90372.19403503447,193,True
190960.0979698124,20,True,-200000.0,202,False
190635.85980977412,22,True,-200000.0,202,False
190167.3579514514,24,True,-200000.0,202,False
189892.36664579777,25,True,92527.92261632498,191,True
192033.0,17,True,-200000,202,False
189931.4517840965,27,True,-200000.00000000003,202,False
190130.36438241883,23,True,-200000.0,202,False
189694.60805314663,27,True,-200000.0,202,False
190351.27966451063,23,True,-200000.0,202,False
192033.0,17,True,-200000,202,False
187951.48154464504,32,True,91725.5000106035,193,True
190402.62632114827,21,True,-200000.0,202,False
189692.92401769428,25,True,100639.53821746886,172,True
190513.48850940733,22,True,101818.45016084416,169,True
191052.7909926569,20,True,-200000.0,202,False
191303.876615307,19,True,132644.37614927278,115,True
187338.8671422432,38,True,-200000.0,202,False
190328.0503061341,24,True,-200000.0,202,False
190529.9254688128,22,True,-200000.0,202,False
-198826.46412333308,23,False,-200000.0,202,False
190261.34029377083,23,True,153783.60758885837,83,True
190202.21583815248,25,True,90372.19403503447,193,True
190185.4205735147,24,True,-200000.0,202,False
190485.72255007303,23,True,-200000,202,False
190988.48297733488,20,True,-200000.0,202,False
190372.25412897032,24,True,-200000,202,False
190311.013057648,23,True,-200000.00000000003,202,False
-199147.99731103244,22,False,-200000.0,202,False
191017.3849373523,20,True,90372.19403503447,193,True
190592.56536162825,22,True,91157.7309708187,191,True
190171.1057373381,24,True,92474.12673590615,188,True
190077.46265267007,25,True,-200000.0,202,False
191205.22468162878,19,True,-200000.0,202,False
190166.9849608825,25,True,-200000.0,202,False
189543.1457967357,28,True,166303.53676539633,58,True
186482.52153196058,42,True,-200000.0,202,False
189745.5228297396,25,True,166303.53676539633,58,True
190472.45582987228,22,True,-200000.0,202,False
189538.60813790406,28,True,-200000.0,202,False
191184.68096444278,20,True,-200000.0,202,False
